farmer_id,age,gender,education_level_years,education_category,marital_status,household_size,state,off_farm_income_ngn,farming_experience_years,farm_size_ha,primary_enterprise,annual_farm_income_ngn,operating_expenditure_ngn,value_farm_assets_ngn,cooperative_member,requests_loan,loan_amount_requested_ngn,loan_purpose,interest_rate_annual_perc,loan_tenure_months,disbursement_lag_days,loan_supervision_visits,utility_payment_timeliness,rent_payment_timeliness,phone_bill_timeliness,value_chain_platform_registered,years_on_platform,marketplace_sales_ngn_last_year,soil_type_known,uses_irrigation,pest_disease_control_method,yield_rating_score_1_10,yield_consistency_rating,post_harvest_loss_perc,smartphone_owner,mobile_money_usage_frequency,active_on_agri_forums,distance_to_market_km,distance_to_lender_km,simulated_creditworthiness_score,loan_repayment_status
FARMER_4376,20,Female,12,Secondary Complete,Married,7,Plateau,0.0,4,7.9,Millet,651079.42,380305.03,1491420.66,False,True,1160000.0,Bundled Services Loan,31.91,9,71,4,Poor,Fair,Fair,True,4,141247.44,False,True,Traditional,6,High,14.17,True,Rarely,False,53.8,123.3,4.0,Partially Repaid
FARMER_4377,37,Male,12,Secondary Complete,Married,15,Plateau,96670.0,21,2.35,Oil Palm,456751.2,246506.97,635295.33,False,True,1090000.0,Asset Acquisition,12.72,12,46,4,Fair,Excellent,Poor,False,0,0.0,True,False,Traditional,6,Medium,32.48,True,Weekly,False,31.7,83.2,2.0,Partially Repaid
FARMER_4378,45,Female,3,Primary Incomplete,Single,10,Bayelsa,96199.42,29,3.75,Oil Palm,623443.3,467712.06,1917289.9,True,True,330000.0,Mechanization Loan,20.46,9,9,5,Poor,Poor,Fair,True,4,251898.09,True,True,Organic,5,Low,5.62,True,Monthly,False,61.7,95.0,4.0,Partially Repaid
FARMER_4379,60,Male,9,Secondary Incomplete,Married,4,Plateau,0.0,1,3.85,Yam,686530.54,516940.29,1366507.26,False,True,1640000.0,Mechanization Loan,23.79,6,61,4,Good,Excellent,Good,False,0,0.0,True,False,None,4,Medium,39.86,False,Never,False,45.4,126.1,1.0,Partially Repaid
FARMER_4380,53,Female,12,Secondary Complete,Married,10,Borno,161240.39,10,4.35,Vegetables,861485.55,493812.44,1892130.82,True,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Excellent,False,0,0.0,False,True,Organic,7,Medium,16.03,True,Rarely,False,65.2,0.0,,N/A
FARMER_4381,22,Male,6,Primary Complete,Married,9,Ondo,0.0,6,33.91,Millet,3055114.15,1224800.18,7863771.87,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Excellent,False,0,0.0,True,False,Integrated Pest Management,6,High,25.61,True,Daily,False,57.8,0.0,,N/A
FARMER_4382,53,Male,0,None,Divorced,4,Kebbi,126402.93,37,7.96,Goats/Sheep,1105697.38,853664.44,2189097.71,True,True,270000.0,Mechanization Loan,21.94,12,67,3,Fair,Fair,Fair,False,0,0.0,True,False,None,4,Medium,38.51,True,Daily,False,30.7,16.1,2.0,Defaulted
FARMER_4383,62,Female,9,Secondary Incomplete,Married,7,Enugu,177948.34,15,6.48,Cassava,1227017.52,942471.13,3507233.23,True,False,0.0,N/A,0.0,0,0,0,Excellent,Good,Poor,False,0,0.0,True,False,Traditional,6,Low,36.04,False,Never,False,64.4,0.0,,N/A
FARMER_4384,60,Female,14,OND/NCE,Married,8,Adamawa,138664.16,29,26.57,Sorghum,2543346.0,1985976.29,4017390.42,False,True,410000.0,Input Loan,14.15,3,62,2,Good,Fair,Poor,False,0,0.0,True,False,Organic,6,Low,37.49,False,Never,False,34.4,78.6,2.0,Fully Repaid
FARMER_4385,35,Male,0,None,Married,12,Niger,0.0,19,5.99,Aquaculture,3038178.65,2389934.46,7581037.26,False,True,760000.0,Working Capital,23.01,6,61,4,Excellent,Excellent,Excellent,False,0,0.0,True,False,Integrated Pest Management,7,High,20.68,True,Monthly,False,67.2,56.3,4.0,Defaulted
FARMER_4386,26,Male,6,Primary Complete,Married,8,Kano,0.0,10,3.68,Sorghum,377504.1,265629.41,818958.7,False,True,890000.0,Input Loan,17.92,12,31,4,Excellent,Fair,Poor,True,4,209410.27,False,False,Modern Chemical,6,Low,17.88,True,Rarely,False,69.5,76.1,3.0,Fully Repaid
FARMER_4387,62,Male,6,Primary Complete,Single,9,Kebbi,0.0,11,8.12,Rice,1057970.64,814066.43,3374157.6,False,True,1530000.0,Bundled Services Loan,29.69,24,72,3,Excellent,Excellent,Good,True,2,4730.49,True,False,None,4,High,26.53,False,Never,False,20.9,108.8,5.0,Fully Repaid
FARMER_4388,36,Female,6,Primary Complete,Married,4,Edo,298100.98,16,3.88,Cassava,477672.37,239481.34,1428583.62,False,True,540000.0,Input Loan,12.19,9,9,1,Poor,Fair,Good,True,5,40144.66,True,False,Integrated Pest Management,6,Low,8.45,False,Never,False,34.0,129.3,3.0,Fully Repaid
FARMER_4389,64,Male,3,Primary Incomplete,Married,14,Anambra,31379.93,6,0.91,Oil Palm,162259.02,125054.33,331300.58,True,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Good,False,0,0.0,False,False,Integrated Pest Management,5,High,6.09,False,Never,False,52.1,0.0,,N/A
FARMER_4390,27,Male,14,OND/NCE,Single,6,Niger,0.0,11,5.86,Goats/Sheep,1569658.55,869958.9,4174752.86,False,True,1710000.0,Asset Acquisition,31.27,18,73,1,Fair,N/A,Fair,False,0,0.0,True,False,Integrated Pest Management,6,Medium,11.47,True,Weekly,False,34.7,139.5,2.0,Partially Repaid
FARMER_4391,28,Male,0,None,Single,4,Kwara,208962.68,7,7.76,Cocoa,2461086.16,1468854.61,5355681.08,False,True,80000.0,Land Expansion,13.16,12,76,3,Poor,N/A,Good,False,0,0.0,True,False,None,5,Medium,6.35,True,Weekly,False,54.0,67.9,3.0,Partially Repaid
FARMER_4392,40,Male,6,Primary Complete,Married,14,Sokoto,259001.25,24,36.07,Vegetables,7748305.7,3310815.93,21419514.04,False,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Poor,False,0,0.0,True,False,None,5,Low,7.78,True,Monthly,False,59.5,0.0,,N/A
FARMER_4393,55,Male,9,Secondary Incomplete,Married,6,Nasarawa,0.0,29,8.89,Poultry,2123674.76,1507788.59,2834563.84,True,True,1650000.0,Input Loan,21.32,9,86,5,Fair,N/A,Poor,False,0,0.0,True,False,Integrated Pest Management,7,Low,13.51,False,Never,False,47.7,111.7,1.0,Defaulted
FARMER_4394,32,Female,0,None,Married,13,Yobe,246200.31,6,37.77,Yam,7653884.16,3284735.7,19212644.37,False,True,970000.0,Asset Acquisition,12.92,12,17,2,Excellent,N/A,Excellent,False,0,0.0,False,False,Modern Chemical,6,High,14.47,False,Never,False,5.2,53.3,6.0,Fully Repaid
FARMER_4395,29,Female,3,Primary Incomplete,Married,14,Niger,0.0,8,3.79,Aquaculture,2158284.94,1189496.32,6321038.49,True,True,1890000.0,Input Loan,20.67,3,25,1,Poor,Fair,Poor,False,0,0.0,True,True,Organic,5,Low,33.84,True,Monthly,False,33.9,104.8,1.0,Defaulted
FARMER_4396,40,Male,6,Primary Complete,Married,11,Nasarawa,0.0,13,4.21,Oil Palm,798545.89,548143.22,1127675.45,False,True,150000.0,Bundled Services Loan,25.19,3,40,0,Poor,Excellent,Fair,False,0,0.0,True,False,None,3,Medium,39.36,True,Weekly,False,5.0,76.8,0.0,Defaulted
FARMER_4397,26,Female,12,Secondary Complete,Married,8,Oyo,0.0,10,3.15,Goats/Sheep,884599.1,453270.27,2785326.41,True,True,1920000.0,Working Capital,28.01,3,38,3,Poor,N/A,Good,False,0,0.0,False,False,Organic,4,Low,10.34,True,Daily,True,61.4,55.5,3.0,Partially Repaid
FARMER_4398,21,Male,6,Primary Complete,Married,13,Nasarawa,153072.27,5,2.49,Aquaculture,1340026.6,819484.27,2378085.85,False,False,0.0,N/A,0.0,0,0,0,Good,N/A,Fair,False,0,0.0,False,True,Traditional,6,Low,36.69,False,Never,False,11.1,0.0,,N/A
FARMER_4399,56,Female,0,None,Married,8,Yobe,0.0,23,4.33,Rice,638794.73,486824.05,1231620.27,True,True,170000.0,Working Capital,17.26,6,84,1,Good,Good,Fair,False,0,0.0,False,True,Organic,5,Low,32.74,False,Never,False,60.5,31.2,1.0,Partially Repaid
FARMER_4400,29,Female,12,Secondary Complete,Married,11,Kogi,157612.74,13,7.76,Yam,1585104.34,1134190.61,2879579.39,False,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Good,False,0,0.0,False,False,Integrated Pest Management,7,High,29.55,True,Weekly,False,32.2,0.0,,N/A
FARMER_4401,20,Female,12,Secondary Complete,Divorced,11,Bauchi,239291.71,4,9.57,Goats/Sheep,1315190.06,787895.96,3045867.0,False,True,820000.0,Mechanization Loan,28.65,6,49,1,Excellent,Excellent,Excellent,False,0,0.0,False,False,None,3,High,16.61,False,Never,False,45.7,86.6,7.0,Partially Repaid
FARMER_4402,24,Male,0,None,Single,11,Ogun,219465.75,8,3.92,Rice,813517.52,612271.1,1366523.59,True,True,1900000.0,Bundled Services Loan,20.96,6,52,0,Fair,N/A,Fair,False,0,0.0,True,False,None,3,Medium,25.37,False,Never,False,7.4,29.1,3.0,Partially Repaid
FARMER_4403,60,Male,6,Primary Complete,Single,10,Ondo,0.0,7,2.14,Maize,303252.25,221923.78,503860.99,True,True,370000.0,Mechanization Loan,14.94,18,54,2,Good,Excellent,Good,True,2,201627.06,True,False,Modern Chemical,5,Low,27.52,True,Rarely,False,18.5,113.8,3.0,Fully Repaid
FARMER_4404,63,Male,12,Secondary Complete,Divorced,7,Akwa Ibom,0.0,35,5.34,Millet,617276.63,434262.23,1851472.4,False,True,1090000.0,Land Expansion,21.1,3,68,0,Good,Good,Excellent,False,0,0.0,True,False,Organic,6,High,9.83,False,Never,False,30.3,127.9,4.0,Partially Repaid
FARMER_4405,34,Female,3,Primary Incomplete,Divorced,5,Nasarawa,191051.25,18,2.38,Oil Palm,438974.58,320740.97,1413764.39,False,False,0.0,N/A,0.0,0,0,0,Good,Poor,Excellent,False,0,0.0,False,False,Modern Chemical,7,Medium,5.15,False,Never,False,27.2,0.0,,N/A
FARMER_4406,25,Female,9,Secondary Incomplete,Single,3,Delta,0.0,9,1.01,Vegetables,173294.61,69919.21,273824.83,False,False,0.0,N/A,0.0,0,0,0,Poor,Fair,Fair,False,0,0.0,False,False,None,3,Medium,38.5,True,Monthly,False,17.8,0.0,,N/A
FARMER_4407,35,Female,3,Primary Incomplete,Married,3,Gombe,28934.79,1,1.0,Poultry,438320.71,204945.63,928350.63,True,False,0.0,N/A,0.0,0,0,0,Good,Good,Good,False,0,0.0,True,False,Organic,6,High,9.69,False,Never,False,11.5,0.0,,N/A
FARMER_4408,62,Male,12,Secondary Complete,Married,7,Bayelsa,0.0,36,23.46,Millet,1980317.1,1246627.65,6947574.0,False,True,1310000.0,Asset Acquisition,22.28,24,58,4,Good,Good,Fair,False,0,0.0,True,False,Organic,6,Low,36.0,True,Rarely,False,68.9,89.3,1.0,Defaulted
FARMER_4409,37,Male,0,None,Married,4,Jigawa,0.0,3,2.07,Vegetables,402640.79,224583.88,715683.23,False,False,0.0,N/A,0.0,0,0,0,Excellent,Excellent,Good,True,4,130882.12,True,False,Integrated Pest Management,7,High,17.64,True,Weekly,False,46.3,0.0,,N/A
FARMER_4410,62,Female,0,None,Married,15,Katsina,92793.87,17,5.11,Millet,393065.01,174233.81,681983.97,True,True,1730000.0,Bundled Services Loan,15.64,24,14,4,Good,Excellent,Excellent,False,0,0.0,False,False,Integrated Pest Management,6,Medium,36.25,True,Monthly,False,64.6,6.3,4.0,Defaulted
FARMER_4411,24,Female,3,Primary Incomplete,Married,5,Plateau,0.0,8,16.92,Oil Palm,3971428.1,2709132.15,9335310.37,False,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Good,False,0,0.0,True,False,Traditional,4,High,9.49,True,Monthly,False,20.5,0.0,,N/A
FARMER_4412,45,Female,6,Primary Complete,Married,10,Kaduna,260124.82,4,5.21,Goats/Sheep,1593789.58,1071273.56,3301126.25,False,False,0.0,N/A,0.0,0,0,0,Good,Excellent,Fair,False,0,0.0,False,True,Integrated Pest Management,8,Medium,30.76,True,Monthly,True,31.1,0.0,,N/A
FARMER_4413,64,Female,9,Secondary Incomplete,Married,10,Lagos,86532.08,15,2.97,Millet,250557.39,106376.39,481770.94,True,False,0.0,N/A,0.0,0,0,0,Good,Good,Fair,False,0,0.0,True,False,None,3,Low,38.05,False,Never,False,27.4,0.0,,N/A
FARMER_4414,44,Female,14,OND/NCE,Married,9,Yobe,0.0,28,3.27,Yam,657589.99,334404.51,1131423.86,True,True,1040000.0,Land Expansion,14.04,24,86,3,Poor,Good,Poor,False,0,0.0,False,False,None,4,Low,23.64,False,Never,False,43.7,39.2,3.0,Fully Repaid
FARMER_4415,62,Female,9,Secondary Incomplete,Married,9,Borno,0.0,34,1.04,Aquaculture,652793.71,319525.23,953215.19,False,True,1640000.0,Bundled Services Loan,23.52,12,74,0,Good,Fair,Good,False,0,0.0,False,False,Traditional,5,High,37.17,False,Never,False,7.4,14.9,2.0,Partially Repaid
FARMER_4416,31,Male,18,Masters/PhD,Widowed,14,Kaduna,207303.51,6,9.66,Aquaculture,3010786.64,1529283.93,5233466.02,True,True,1090000.0,Bundled Services Loan,29.46,3,40,0,Excellent,Poor,Poor,False,0,0.0,False,False,Traditional,4,High,5.76,True,Never,False,26.2,126.2,7.0,Fully Repaid
FARMER_4417,55,Female,3,Primary Incomplete,Married,6,Taraba,0.0,21,4.41,Poultry,1567061.43,998081.5,2652187.09,False,True,260000.0,Bundled Services Loan,15.96,12,40,2,Fair,Excellent,Fair,True,2,768599.62,True,False,Traditional,5,Medium,5.31,True,Monthly,False,55.0,87.3,3.0,Defaulted
FARMER_4418,54,Male,12,Secondary Complete,Married,6,Taraba,24720.25,32,6.36,Vegetables,1289427.55,665179.83,3727221.87,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Poor,False,0,0.0,False,False,Modern Chemical,5,Low,38.31,True,Never,False,67.8,0.0,,N/A
FARMER_4419,57,Female,12,Secondary Complete,Married,10,Jigawa,0.0,17,22.47,Maize,2601976.91,1914585.52,7838328.21,False,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Good,False,0,0.0,True,False,Organic,6,Medium,36.6,False,Never,False,41.3,0.0,,N/A
FARMER_4420,35,Male,9,Secondary Incomplete,Single,12,Bauchi,220593.59,19,3.51,Yam,780623.28,381762.71,2352227.24,False,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Good,False,0,0.0,False,False,Organic,5,Medium,17.68,True,Monthly,True,69.5,0.0,,N/A
FARMER_4421,25,Female,16,HND/BSc,Married,15,Nasarawa,0.0,9,3.05,Cassava,568732.09,268754.11,1116517.11,True,True,1510000.0,Mechanization Loan,24.99,6,60,2,Excellent,Excellent,Poor,False,0,0.0,False,False,Traditional,6,High,6.16,False,Never,False,33.3,16.7,6.0,Defaulted
FARMER_4422,55,Male,6,Primary Complete,Single,4,Bayelsa,105262.64,8,0.4,Goats/Sheep,144949.48,91119.11,246280.62,False,True,520000.0,Asset Acquisition,32.33,9,76,1,Poor,Fair,Poor,False,0,0.0,False,False,Organic,5,Medium,37.68,True,Monthly,False,41.0,127.8,-1.0,Defaulted
FARMER_4423,39,Female,12,Secondary Complete,Married,13,Nasarawa,0.0,23,7.0,Cassava,961363.85,464504.29,1413332.5,False,True,1940000.0,Input Loan,16.6,3,40,3,Fair,Good,Fair,False,0,0.0,True,True,Integrated Pest Management,6,Medium,39.49,False,Never,False,52.7,12.0,2.0,Partially Repaid
FARMER_4424,19,Male,3,Primary Incomplete,Married,13,Imo,0.0,3,1.0,Maize,143738.37,100677.79,296689.0,False,True,410000.0,Bundled Services Loan,15.82,9,89,0,Fair,Good,Fair,False,0,0.0,True,False,Traditional,5,Low,28.06,True,Never,False,21.2,65.4,-1.0,Defaulted
FARMER_4425,58,Female,12,Secondary Complete,Single,7,Taraba,149536.56,33,5.05,Maize,579279.99,460650.94,976725.65,False,False,0.0,N/A,0.0,0,0,0,Poor,Fair,Fair,True,5,164447.11,True,False,Modern Chemical,5,Low,29.58,False,Never,False,16.6,0.0,,N/A
FARMER_4426,42,Female,6,Primary Complete,Married,15,Ondo,0.0,3,4.75,Cocoa,1489858.43,805983.78,4023530.3,False,True,1310000.0,Land Expansion,25.97,3,22,0,Fair,N/A,Fair,False,0,0.0,True,False,Organic,5,Medium,9.99,True,Rarely,False,8.0,148.4,2.0,Fully Repaid
FARMER_4427,60,Male,9,Secondary Incomplete,Married,8,Kebbi,0.0,34,36.46,Maize,5391201.27,2924689.19,15036185.04,True,True,110000.0,Input Loan,16.94,12,37,4,Excellent,Excellent,Good,False,0,0.0,False,False,Traditional,4,Low,5.11,True,Rarely,False,10.8,35.9,4.0,Defaulted
FARMER_4428,37,Male,14,OND/NCE,Married,14,Yobe,0.0,21,7.07,Rice,950727.75,633001.9,2673037.48,True,False,0.0,N/A,0.0,0,0,0,Poor,Good,Good,False,0,0.0,False,False,None,3,High,24.44,False,Never,False,51.0,0.0,,N/A
FARMER_4429,19,Male,9,Secondary Incomplete,Divorced,7,Kaduna,0.0,3,0.58,Yam,103466.58,70264.65,258597.34,True,True,250000.0,Input Loan,27.96,24,60,2,Poor,Good,Excellent,True,1,7599.53,True,False,Integrated Pest Management,5,High,17.88,True,Weekly,True,53.0,31.0,4.0,Partially Repaid
FARMER_4430,62,Male,6,Primary Complete,Married,4,Bayelsa,289134.83,33,0.36,Rice,53314.98,34282.24,155188.31,True,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Good,False,0,0.0,True,True,Organic,7,Low,36.83,True,Rarely,False,26.6,0.0,,N/A
FARMER_4431,35,Male,3,Primary Incomplete,Married,12,Oyo,0.0,17,1.02,Aquaculture,777973.39,448765.56,845628.16,False,True,1910000.0,Input Loan,17.05,6,29,0,Fair,Poor,Fair,False,0,0.0,False,False,Organic,4,Low,20.98,True,Weekly,True,29.0,57.7,1.0,Defaulted
FARMER_4432,32,Male,12,Secondary Complete,Divorced,11,Katsina,0.0,16,8.48,Cocoa,1593633.04,793313.59,2909784.84,True,True,1170000.0,Working Capital,15.96,18,22,3,Excellent,Poor,Excellent,False,0,0.0,False,False,Modern Chemical,5,Low,37.91,True,Monthly,False,65.6,139.6,5.0,Fully Repaid
FARMER_4433,52,Male,12,Secondary Complete,Divorced,13,Enugu,0.0,9,0.66,Poultry,353212.3,149531.78,560251.48,True,True,1420000.0,Bundled Services Loan,31.9,6,10,1,Excellent,Good,Good,False,0,0.0,True,False,Modern Chemical,5,Low,35.11,True,Monthly,False,66.1,23.9,2.0,Fully Repaid
FARMER_4434,29,Male,6,Primary Complete,Divorced,6,Delta,0.0,13,3.52,Cocoa,838729.48,465105.08,1650581.13,False,True,850000.0,Bundled Services Loan,13.93,3,10,5,Good,N/A,Excellent,False,0,0.0,True,True,Integrated Pest Management,7,High,34.41,False,Never,False,2.5,15.0,3.0,Partially Repaid
FARMER_4435,49,Male,6,Primary Complete,Married,15,Osun,140502.29,26,8.8,Poultry,2282924.25,1426787.9,5058559.99,False,True,700000.0,Mechanization Loan,22.51,6,52,2,Excellent,N/A,Excellent,False,0,0.0,True,True,Organic,5,Medium,38.21,True,Weekly,False,46.3,42.7,4.0,Partially Repaid
FARMER_4436,38,Male,9,Secondary Incomplete,Married,2,Lagos,0.0,9,19.2,Cocoa,5953454.02,3525546.77,16175718.79,False,True,740000.0,Mechanization Loan,17.13,6,84,2,Poor,Fair,Poor,True,1,92622.95,False,True,None,5,Medium,7.79,False,Never,False,21.4,75.6,4.0,Fully Repaid
FARMER_4437,28,Male,0,None,Married,12,Yobe,0.0,8,5.59,Millet,446528.81,184712.14,794185.09,False,True,1480000.0,Working Capital,18.12,12,20,0,Poor,Excellent,Poor,False,0,0.0,True,False,Organic,6,Medium,29.87,True,Monthly,True,39.8,70.0,1.0,Partially Repaid
FARMER_4438,59,Female,0,None,Divorced,2,Nasarawa,0.0,7,4.05,Maize,481359.06,281989.13,698497.31,False,True,1360000.0,Input Loan,30.02,18,72,1,Fair,N/A,Fair,False,0,0.0,True,True,Integrated Pest Management,8,Medium,13.75,False,Never,False,11.8,90.4,0.0,Defaulted
FARMER_4439,32,Male,3,Primary Incomplete,Single,13,Delta,0.0,16,5.34,Cocoa,1009313.95,792638.15,2547411.88,False,False,0.0,N/A,0.0,0,0,0,Excellent,Excellent,Good,False,0,0.0,True,False,Traditional,5,Medium,5.89,True,Rarely,False,48.4,0.0,,N/A
FARMER_4440,28,Female,6,Primary Complete,Married,9,Enugu,0.0,12,2.25,Cassava,312472.66,174892.73,439299.96,False,False,0.0,N/A,0.0,0,0,0,Excellent,Excellent,Excellent,True,0,0.0,True,False,Integrated Pest Management,7,Low,27.6,True,Monthly,True,31.0,0.0,,N/A
FARMER_4441,37,Female,0,None,Married,5,Akwa Ibom,0.0,21,7.93,Rice,1438897.87,626567.65,1877791.88,True,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Good,False,0,0.0,True,False,Organic,6,Medium,9.7,False,Never,False,46.4,0.0,,N/A
FARMER_4442,18,Female,0,None,Married,9,Jigawa,0.0,2,18.16,Poultry,2836900.9,1267400.09,5264650.2,False,True,180000.0,Bundled Services Loan,26.5,6,10,0,Good,Fair,Good,False,0,0.0,True,False,Modern Chemical,5,Low,24.46,False,Never,False,40.8,103.0,2.0,Defaulted
FARMER_4443,20,Male,12,Secondary Complete,Married,11,Lagos,100269.18,4,7.94,Millet,836954.17,586048.58,2853230.49,True,True,360000.0,Land Expansion,17.94,9,28,0,Poor,Fair,Good,False,0,0.0,False,False,Organic,6,Low,36.77,False,Never,False,55.2,97.7,2.0,Partially Repaid
FARMER_4444,26,Male,3,Primary Incomplete,Married,12,Enugu,75368.96,1,4.22,Rice,694459.16,290497.64,1888714.3,False,False,0.0,N/A,0.0,0,0,0,Fair,Excellent,Good,True,0,0.0,True,True,Traditional,5,Low,30.69,True,Weekly,True,16.2,0.0,,N/A
FARMER_4445,30,Female,0,None,Married,4,Jigawa,135831.61,13,22.35,Sorghum,2349577.07,1069364.23,6181874.08,False,True,860000.0,Mechanization Loan,28.7,6,82,1,Fair,N/A,Good,False,0,0.0,True,False,Modern Chemical,6,Low,6.49,False,Never,False,46.2,130.5,2.0,Partially Repaid
FARMER_4446,20,Female,6,Primary Complete,Married,13,Kwara,0.0,4,0.74,Cocoa,228428.01,159364.28,698728.57,False,False,0.0,N/A,0.0,0,0,0,Good,N/A,Excellent,True,1,113965.12,False,False,Organic,5,Low,11.82,True,Monthly,False,18.1,0.0,,N/A
FARMER_4447,19,Female,0,None,Married,7,Kaduna,0.0,3,16.21,Poultry,1976615.1,1504695.93,3393158.15,True,True,940000.0,Bundled Services Loan,30.33,18,10,3,Good,Excellent,Poor,False,0,0.0,True,False,Organic,4,High,7.57,True,Never,False,1.2,102.1,2.0,Partially Repaid
FARMER_4448,65,Female,6,Primary Complete,Married,3,Kano,0.0,18,2.76,Cocoa,664363.57,286113.09,1677727.93,False,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Poor,False,0,0.0,True,False,Traditional,5,Medium,23.56,True,Weekly,False,41.1,0.0,,N/A
FARMER_4449,38,Female,12,Secondary Complete,Married,12,Gombe,124199.21,6,3.26,Cassava,485502.87,232361.28,1477262.69,True,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Fair,False,0,0.0,False,False,Traditional,6,Medium,24.67,False,Never,False,27.2,0.0,,N/A
FARMER_4450,24,Female,12,Secondary Complete,Married,11,Ogun,232327.79,7,48.13,Cassava,8595256.78,4646782.69,18125251.69,True,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Fair,False,0,0.0,False,False,Modern Chemical,6,Medium,20.43,True,Monthly,False,51.2,0.0,,N/A
FARMER_4451,45,Female,0,None,Married,2,Adamawa,61317.37,29,1.78,Sorghum,217542.89,89014.62,335107.43,False,False,0.0,N/A,0.0,0,0,0,Excellent,Excellent,Fair,False,0,0.0,False,False,Organic,6,Medium,37.62,True,Weekly,False,14.3,0.0,,N/A
FARMER_4452,28,Male,6,Primary Complete,Married,6,Kwara,0.0,12,6.47,Rice,754391.01,431467.25,1709025.17,True,True,610000.0,Input Loan,32.38,3,72,2,Good,Good,Excellent,False,0,0.0,True,False,Traditional,4,Low,5.18,True,Weekly,False,9.1,125.3,3.0,Partially Repaid
FARMER_4453,31,Female,6,Primary Complete,Single,15,Anambra,73283.68,15,4.39,Cocoa,1269050.06,778345.7,2685200.85,False,False,0.0,N/A,0.0,0,0,0,Good,Fair,Excellent,False,0,0.0,True,False,Modern Chemical,6,High,24.55,False,Never,False,67.6,0.0,,N/A
FARMER_4454,51,Female,0,None,Married,3,Osun,0.0,14,5.36,Rice,945289.97,568193.22,1578533.34,False,True,950000.0,Mechanization Loan,23.53,6,16,1,Excellent,Good,Excellent,False,0,0.0,True,False,None,3,Medium,29.18,False,Never,False,15.7,29.8,4.0,Partially Repaid
FARMER_4455,64,Male,6,Primary Complete,Married,5,Lagos,52197.96,3,41.76,Yam,5607577.76,2550852.51,16611493.17,False,True,1060000.0,Asset Acquisition,16.17,12,68,4,Good,N/A,Good,False,0,0.0,False,True,Modern Chemical,6,High,14.96,False,Never,False,15.9,42.2,4.0,Partially Repaid
FARMER_4456,47,Female,16,HND/BSc,Divorced,3,Adamawa,0.0,14,9.33,Aquaculture,3577212.09,2109342.35,9328822.24,False,True,1280000.0,Asset Acquisition,27.25,24,74,5,Poor,Excellent,Excellent,False,0,0.0,False,False,Modern Chemical,5,Low,28.38,True,Monthly,True,23.4,61.8,3.0,Fully Repaid
FARMER_4457,47,Female,12,Secondary Complete,Married,11,FCT,142023.59,31,1.13,Rice,212550.86,168714.88,643170.16,True,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Good,False,0,0.0,True,False,Traditional,4,High,27.9,True,Never,False,35.5,0.0,,N/A
FARMER_4458,40,Male,3,Primary Incomplete,Married,2,Adamawa,0.0,24,45.61,Cocoa,9576883.61,7189223.7,17656452.2,True,False,0.0,N/A,0.0,0,0,0,Fair,N/A,Good,False,0,0.0,True,True,Organic,5,High,20.73,True,Weekly,True,6.3,0.0,,N/A
FARMER_4459,18,Male,12,Secondary Complete,Married,4,Cross River,261190.73,2,4.37,Rice,815004.06,453399.33,2094116.29,False,True,440000.0,Input Loan,18.74,6,44,3,Poor,Fair,Fair,False,0,0.0,True,False,Integrated Pest Management,6,Low,6.82,True,Weekly,False,43.1,28.3,3.0,Defaulted
FARMER_4460,48,Female,12,Secondary Complete,Married,11,Ondo,0.0,9,47.13,Vegetables,11985779.3,6528027.03,36101283.89,False,True,490000.0,Asset Acquisition,30.12,6,31,3,Excellent,Fair,Good,False,0,0.0,True,False,Organic,6,High,38.89,False,Never,False,19.9,17.4,3.0,Defaulted
FARMER_4461,22,Male,14,OND/NCE,Single,2,Kebbi,0.0,6,3.74,Millet,373492.23,177949.04,582889.2,True,True,150000.0,Working Capital,28.07,9,24,0,Fair,Good,Excellent,False,0,0.0,False,True,Traditional,6,High,27.54,True,Monthly,False,2.6,35.9,4.0,Defaulted
